match_id,match_outcome,competition,home_team,home_goals,home_xg,home_shots,home_passes,home_pressuredpasses,home_pressureddribbles,home_highpasses,home_groundpasses,home_pass_length,home_crosses,home_dribbles,home_tackles,home_tackles_success,home_interceptions,home_pressures,home_blocks,home_fouls,home_counterattacks,home_passes_att3rd,home_passes_scorebox,home_vertical_passing_dist,home_actions_scorebox,away_team,away_goals,away_xg,away_shots,away_passes,away_pressuredpasses,away_pressureddribbles,away_highpasses,away_groundpasses,away_pass_length,away_crosses,away_dribbles,away_tackles,away_tackles_success,away_interceptions,away_pressures,away_blocks,away_fouls,away_counterattacks,away_passes_att3rd,away_passes_scorebox,away_vertical_passing_dist,away_actions_scorebox,xg_diff,shots_diff,passes_diff,highpasses_diff,groundpasses_diff,pressuredpasses_diff,pass_length_diff,crosses_diff,dribbles_diff,tackles_diff,tackles_success_diff,interceptions_diff,pressures_diff,blocks_diff,fouls_diff,counterattacks_diff,passes_att3rd_diff,passes_scorebox_diff,vertical_passing_dist_diff,actions_scorebox_diff,goals_diff,home_xg_scaled,away_xg_scaled,home_shots_scaled,away_shots_scaled,home_passes_scaled,away_passes_scaled,home_highpasses_scaled,away_highpasses_scaled,home_groundpasses_scaled,away_groundpasses_scaled,home_pressuredpasses_scaled,away_pressuredpasses_scaled,home_pass_length_scaled,away_pass_length_scaled,home_crosses_scaled,away_crosses_scaled,home_dribbles_scaled,away_dribbles_scaled,home_tackles_scaled,away_tackles_scaled,home_tackles_success_scaled,away_tackles_success_scaled,home_interceptions_scaled,away_interceptions_scaled,home_pressures_scaled,away_pressures_scaled,home_blocks_scaled,away_blocks_scaled,home_fouls_scaled,away_fouls_scaled,home_counterattacks_scaled,away_counterattacks_scaled,home_passes_att3rd_scaled,away_passes_att3rd_scaled,home_passes_scorebox_scaled,away_passes_scorebox_scaled,home_vertical_passing_dist_scaled,away_vertical_passing_dist_scaled,home_actions_scorebox_scaled,away_actions_scorebox_scaled,outcome_ordered
3754134,home_win,Premier League,West Ham United,3,1.910855343,19,365,53,16,116,182,8935.1792532,11,16,20,11,13,130,14,12,13,69,34,5558.1,80,Manchester United,2,0.830467973,3,491,38,13,95,331,10949.2011676,10,13,31,18,11,143,26,20,8,62,27,5501.9,65,1.08038737,16,-126,21,-149,15,-2014.0219144000002,1,3,-11,-7,2,-13,-12,-8,5,7,7,56.20000000000073,15,1,1.910855343,0.830467973,19.0,3.0,36.5,49.1,11.6,9.5,18.2,33.1,5.3,3.8,8.9351792532,10.9492011676,11.0,10.0,16.0,13.0,20.0,31.0,11.0,18.0,13.0,11.0,130.0,143.0,1.4,2.6,12.0,20.0,13.0,8.0,69.0,62.0,34.0,27.0,5558.1,5501.9,0.08,0.065,2
3754137,draw,Premier League,Everton,1,0.3211292356,7,423,39,21,84,302,9173.1189941,8,21,14,10,35,94,20,11,14,37,15,4665.5,32,Southampton,1,1.4534008985,18,427,40,12,95,237,9908.7142175,29,12,13,10,30,84,16,17,11,62,56,4864.9,169,-1.1322716629,-11,-4,-11,65,-1,-735.5952234000015,-21,9,1,0,5,10,4,-6,3,-25,-41,-199.39999999999964,-137,0,0.3211292356,1.4534008985,7.0,18.0,42.3,42.7,8.4,9.5,30.2,23.7,3.9,4.0,9.1731189941,9.9087142175,8.0,29.0,21.0,12.0,14.0,13.0,10.0,10.0,35.0,30.0,94.0,84.0,2.0,1.6,11.0,17.0,14.0,11.0,37.0,62.0,15.0,56.0,4665.5,4864.9,0.032,0.169,1
3754139,away_win,Premier League,Swansea City,0,0.593992511,13,521,91,10,124,319,11559.7683553,19,10,11,4,11,76,27,10,2,69,37,5697.7,61,Southampton,1,1.1569965295,15,452,36,6,146,216,11105.6274767,13,6,13,7,23,127,14,13,15,67,26,6302.3,56,-0.5630040185,-2,69,-22,103,55,454.1408786000011,6,4,-2,-3,-12,-51,13,-3,-13,2,11,-604.6000000000004,5,-1,0.593992511,1.1569965295,13.0,15.0,52.1,45.2,12.4,14.6,31.9,21.6,9.1,3.6,11.559768355300001,11.105627476699999,19.0,13.0,10.0,6.0,11.0,13.0,4.0,7.0,11.0,23.0,76.0,127.0,2.7,1.4,10.0,13.0,2.0,15.0,69.0,67.0,37.0,26.0,5697.7,6302.3,0.061,0.056,0
3754140,draw,Premier League,Everton,1,0.723844971,12,446,56,8,96,285,10534.8444729,11,8,23,14,24,134,20,9,25,55,28,5664.3,72,Tottenham Hotspur,1,0.8274244150000001,19,632,30,7,89,482,13513.3053037,13,7,19,11,13,106,20,14,24,82,34,5500.4,69,-0.10357944400000008,-7,-186,7,-197,26,-2978.4608308000006,-2,1,4,3,11,28,0,-5,1,-27,-6,163.90000000000055,3,0,0.723844971,0.8274244150000001,12.0,19.0,44.6,63.2,9.6,8.9,28.5,48.2,5.6,3.0,10.5348444729,13.513305303700001,11.0,13.0,8.0,7.0,23.0,19.0,14.0,11.0,24.0,13.0,134.0,106.0,2.0,2.0,9.0,14.0,25.0,24.0,55.0,82.0,28.0,34.0,5664.3,5500.4,0.072,0.069,1
3754142,draw,Premier League,Manchester City,0,1.365025835,22,603,116,26,78,459,10900.25390076,22,26,15,7,11,130,13,7,26,60,58,4340.3,166,Everton,0,0.34367785,7,496,62,18,81,388,10152.9314078,10,18,15,6,6,260,38,11,10,43,24,4416.9,49,1.021347985,15,107,-3,71,54,747.3224929600001,12,8,0,1,5,-130,-25,-4,16,17,34,-76.59999999999945,117,0,1.365025835,0.34367785,22.0,7.0,60.3,49.6,7.8,8.1,45.9,38.8,11.6,6.2,10.900253900760001,10.1529314078,22.0,10.0,26.0,18.0,15.0,15.0,7.0,6.0,11.0,6.0,130.0,260.0,1.3,3.8,7.0,11.0,26.0,10.0,60.0,43.0,58.0,24.0,4340.3,4416.9,0.166,0.049,1
3754144,away_win,Premier League,AFC Bournemouth,0,1.144768972,11,517,80,19,76,356,10614.54770623,15,19,17,9,24,163,10,11,1,36,28,4895.6,63,Manchester City,4,0.7706947195,15,594,92,16,80,442,11761.5183705,13,16,27,14,34,120,13,9,16,56,28,5340.5,84,0.37407425250000004,-4,-77,-4,-86,-12,-1146.9706642700003,2,3,-10,-5,-10,43,-3,2,-15,-20,0,-444.89999999999964,-21,-4,1.144768972,0.7706947195,11.0,15.0,51.7,59.4,7.6,8.0,35.6,44.2,8.0,9.2,10.614547706229999,11.7615183705,15.0,13.0,19.0,16.0,17.0,27.0,9.0,14.0,24.0,34.0,163.0,120.0,1.0,1.3,11.0,9.0,1.0,16.0,36.0,56.0,28.0,28.0,4895.6,5340.5,0.063,0.084,0
3754147,away_win,Premier League,Manchester City,1,1.986804738,18,537,175,19,118,350,10857.1165741,12,19,23,16,26,186,13,12,1,61,37,5152.0,119,Tottenham Hotspur,2,1.2557549304,6,595,101,28,108,411,12473.79102254,3,28,27,17,36,275,14,19,7,64,18,5481.8,53,0.7310498076,12,-58,10,-61,74,-1616.6744484399987,9,-9,-4,-1,-10,-89,-1,-7,-6,-3,19,-329.8000000000002,66,-1,1.986804738,1.2557549304,18.0,6.0,53.7,59.5,11.8,10.8,35.0,41.1,17.5,10.1,10.8571165741,12.473791022539999,12.0,3.0,19.0,28.0,23.0,27.0,16.0,17.0,26.0,36.0,186.0,275.0,1.3,1.4,12.0,19.0,1.0,7.0,61.0,64.0,37.0,18.0,5152.0,5481.8,0.119,0.053,0
3754149,draw,Premier League,Swansea City,1,0.17909318400000002,4,541,232,25,107,353,10986.0898819,6,25,14,5,19,198,15,5,3,51,20,5184.7,29,Manchester City,1,2.490633237,18,533,89,16,100,346,11174.7233911,13,16,24,16,15,322,24,19,23,57,29,5201.400000000001,101,-2.311540053,-14,8,7,7,143,-188.63350920000084,-7,9,-10,-11,4,-124,-9,-14,-20,-6,-9,-16.700000000000728,-72,0,0.17909318400000002,2.490633237,4.0,18.0,54.1,53.3,10.7,10.0,35.3,34.6,23.2,8.9,10.9860898819,11.1747233911,6.0,13.0,25.0,16.0,14.0,24.0,5.0,16.0,19.0,15.0,198.0,322.0,1.5,2.4,5.0,19.0,3.0,23.0,51.0,57.0,20.0,29.0,5184.7,5201.400000000001,0.029,0.101,1
3754151,home_win,Premier League,Swansea City,1,0.478941038,10,484,61,17,121,270,10034.5530006,13,17,21,16,17,77,13,14,2,65,33,5760.4,75,Norwich City,0,0.697222856,8,387,42,10,141,180,9137.46613755,13,10,17,9,31,111,23,17,17,55,31,5418.0,72,-0.21828181800000002,2,97,-20,90,19,897.0868630500008,0,7,4,7,-14,-34,-10,-3,-15,10,2,342.39999999999964,3,1,0.478941038,0.697222856,10.0,8.0,48.4,38.7,12.1,14.1,27.0,18.0,6.1,4.2,10.0345530006,9.13746613755,13.0,13.0,17.0,10.0,21.0,17.0,16.0,9.0,17.0,31.0,77.0,111.0,1.3,2.3,14.0,17.0,2.0,17.0,65.0,55.0,33.0,31.0,5760.4,5418.0,0.075,0.072,2
3754152,away_win,Premier League,Sunderland,0,0.7835765185000001,15,399,102,22,115,162,9892.8456946,6,22,33,22,27,167,19,13,31,78,31,6379.0,63,Leicester City,2,3.007875148,16,450,80,30,143,217,10478.63814765,15,30,29,18,24,192,21,10,27,80,44,6733.3,122,-2.2242986295,-1,-51,-28,-55,22,-585.7924530499986,-9,-8,4,4,3,-25,-2,3,4,-2,-13,-354.3000000000002,-59,-2,0.7835765185000001,3.007875148,15.0,16.0,39.9,45.0,11.5,14.3,16.2,21.7,10.2,8.0,9.8928456946,10.478638147649999,6.0,15.0,22.0,30.0,33.0,29.0,22.0,18.0,27.0,24.0,167.0,192.0,1.9,2.1,13.0,10.0,31.0,27.0,78.0,80.0,31.0,44.0,6379.0,6733.3,0.063,0.122,0
3754154,draw,Premier League,Liverpool,2,0.717686025,13,665,146,37,137,435,13961.1844246,20,37,25,16,20,233,21,9,11,78,46,6693.7,101,Newcastle United,2,0.394944356,6,368,145,24,168,128,8776.8684736,7,24,32,21,34,216,19,19,2,63,21,5774.2,49,0.322741669,7,297,-31,307,1,5184.3159510000005,13,13,-7,-5,-14,17,2,-10,9,15,25,919.5,52,0,0.717686025,0.394944356,13.0,6.0,66.5,36.8,13.7,16.8,43.5,12.8,14.6,14.5,13.9611844246,8.7768684736,20.0,7.0,37.0,24.0,25.0,32.0,16.0,21.0,20.0,34.0,233.0,216.0,2.1,1.9,9.0,19.0,11.0,2.0,78.0,63.0,46.0,21.0,6693.7,5774.2,0.101,0.049,1
3754155,away_win,Premier League,West Bromwich Albion,0,2.4562757815,17,495,46,11,121,289,11255.74163925,19,11,10,5,14,80,14,13,8,77,52,5659.5,98,Watford,1,0.468298833,11,387,40,10,164,160,9626.89348983,5,10,13,7,13,72,27,18,6,59,24,6159.4,48,1.9879769485,6,108,-43,129,6,1628.8481494200005,14,1,-3,-2,1,8,-13,-5,2,18,28,-499.89999999999964,50,-1,2.4562757815,0.468298833,17.0,11.0,49.5,38.7,12.1,16.4,28.9,16.0,4.6,4.0,11.25574163925,9.62689348983,19.0,5.0,11.0,10.0,10.0,13.0,5.0,7.0,14.0,13.0,80.0,72.0,1.4,2.7,13.0,18.0,8.0,6.0,77.0,59.0,52.0,24.0,5659.5,6159.4,0.098,0.048,0
3754158,away_win,Premier League,West Ham United,1,2.839437816,26,479,76,15,92,316,10686.5180648,24,15,13,9,17,129,18,13,23,58,49,5105.099999999999,153,Swansea City,4,2.763622419,14,460,78,16,84,306,10547.68543,12,16,20,12,13,170,23,13,31,48,31,5546.4,101,0.07581539699999995,12,19,8,10,-2,138.83263480000096,12,-1,-7,-3,4,-41,-5,0,-8,10,18,-441.3000000000002,52,-3,2.839437816,2.763622419,26.0,14.0,47.9,46.0,9.2,8.4,31.6,30.6,7.6,7.8,10.686518064800001,10.54768543,24.0,12.0,15.0,16.0,13.0,20.0,9.0,12.0,17.0,13.0,129.0,170.0,1.8,2.3,13.0,13.0,23.0,31.0,58.0,48.0,49.0,31.0,5105.099999999999,5546.4,0.153,0.101,0
3754159,home_win,Premier League,Manchester United,3,1.5480998154,12,715,76,27,97,547,14267.5696126,9,27,19,8,7,144,24,9,0,72,31,5018.6,91,AFC Bournemouth,1,0.651449296,7,377,68,14,94,232,8553.5589452,4,14,22,12,20,143,12,10,0,36,9,4460.900000000001,41,0.8966505194000001,5,338,3,315,8,5714.0106674,5,13,-3,-4,-13,1,12,-1,0,36,22,557.6999999999998,50,2,1.5480998154,0.651449296,12.0,7.0,71.5,37.7,9.7,9.4,54.7,23.2,7.6,6.8,14.267569612600001,8.5535589452,9.0,4.0,27.0,14.0,19.0,22.0,8.0,12.0,7.0,20.0,144.0,143.0,2.4,1.2,9.0,10.0,0.0,0.0,72.0,36.0,31.0,9.0,5018.6,4460.900000000001,0.091,0.041,2
3754161,home_win,Premier League,Swansea City,1,0.48989343399999996,10,571,85,25,115,366,11376.9274459,20,25,20,15,9,200,23,9,15,59,36,5770.3,65,Watford,0,0.588152031,12,404,92,13,112,220,8297.6029407,13,13,30,12,14,168,21,13,23,57,31,4611.6,50,-0.09825859700000006,-2,167,3,146,-7,3079.3245052,7,12,-10,3,-5,32,2,-4,-8,2,5,1158.6999999999998,15,1,0.48989343399999996,0.588152031,10.0,12.0,57.1,40.4,11.5,11.2,36.6,22.0,8.5,9.2,11.376927445900002,8.297602940700001,20.0,13.0,25.0,13.0,20.0,30.0,15.0,12.0,9.0,14.0,200.0,168.0,2.3,2.1,9.0,13.0,15.0,23.0,59.0,57.0,36.0,31.0,5770.3,4611.6,0.065,0.05,2
3754163,away_win,Premier League,Everton,1,1.55489436,19,661,58,17,104,473,14471.9615898,28,17,15,11,31,189,10,6,25,66,51,5951.400000000001,124,Swansea City,2,1.25723479,7,456,117,16,101,283,10544.6609452,4,16,20,13,23,118,25,16,6,57,22,5742.4,28,0.29765957,12,205,3,190,-59,3927.3006446,24,1,-5,-2,8,71,-15,-10,19,9,29,209.0000000000009,96,-1,1.55489436,1.25723479,19.0,7.0,66.1,45.6,10.4,10.1,47.3,28.3,5.8,11.7,14.4719615898,10.544660945199999,28.0,4.0,17.0,16.0,15.0,20.0,11.0,13.0,31.0,23.0,189.0,118.0,1.0,2.5,6.0,16.0,25.0,6.0,66.0,57.0,51.0,22.0,5951.400000000001,5742.4,0.124,0.028,0
3754164,draw,Premier League,Southampton,1,1.580121315,16,552,91,15,141,318,12682.0552198,22,15,13,8,7,125,19,10,3,69,50,6142.5,102,Sunderland,1,0.787620134,11,291,70,18,98,90,8198.9571572,12,18,13,10,16,167,30,9,6,53,33,5451.8,73,0.792501181,5,261,43,228,21,4483.0980626,10,-3,0,-2,-9,-42,-11,1,-3,16,17,690.6999999999998,29,0,1.580121315,0.787620134,16.0,11.0,55.2,29.1,14.1,9.8,31.8,9.0,9.1,7.0,12.6820552198,8.1989571572,22.0,12.0,15.0,18.0,13.0,13.0,8.0,10.0,7.0,16.0,125.0,167.0,1.9,3.0,10.0,9.0,3.0,6.0,69.0,53.0,50.0,33.0,6142.5,5451.8,0.102,0.073,1
3754165,draw,Premier League,Manchester United,1,1.2500651834,21,647,101,25,113,453,13981.6878683,28,25,15,8,16,166,15,18,0,59,48,5494.6,129,Leicester City,1,1.132101278,14,273,69,21,122,112,6908.79184601,8,21,23,12,22,284,31,10,8,59,28,4761.3,70,0.11796390540000012,7,374,-9,341,32,7072.89602229,20,4,-8,-4,-6,-118,-16,8,-8,0,20,733.3000000000002,59,0,1.2500651834,1.132101278,21.0,14.0,64.7,27.3,11.3,12.2,45.3,11.2,10.1,6.9,13.9816878683,6.90879184601,28.0,8.0,25.0,21.0,15.0,23.0,8.0,12.0,16.0,22.0,166.0,284.0,1.5,3.1,18.0,10.0,0.0,8.0,59.0,59.0,48.0,28.0,5494.6,4761.3,0.129,0.07,1
3754168,home_win,Premier League,Southampton,3,1.299078763,9,525,110,15,117,329,11065.6652516,15,15,16,9,8,145,21,11,21,62,27,5520.2,58,West Bromwich Albion,0,0.469348987,10,407,90,9,129,185,9502.8218713,16,9,14,9,14,162,14,15,2,53,31,5040.2,40,0.829729776,-1,118,-12,144,20,1562.843380299999,-1,6,2,0,-6,-17,7,-4,19,9,-4,480.0,18,3,1.299078763,0.469348987,9.0,10.0,52.5,40.7,11.7,12.9,32.9,18.5,11.0,9.0,11.065665251599999,9.5028218713,15.0,16.0,15.0,9.0,16.0,14.0,9.0,9.0,8.0,14.0,145.0,162.0,2.1,1.4,11.0,15.0,21.0,2.0,62.0,53.0,27.0,31.0,5520.2,5040.2,0.058,0.04,2
3754170,home_win,Premier League,Newcastle United,1,0.445745585,10,411,74,23,99,240,9066.4760882,13,23,37,20,14,172,16,15,14,66,29,5346.0,57,Crystal Palace,0,1.0686513999999998,9,452,61,25,138,233,11151.40212774,13,25,23,14,15,156,19,14,15,72,39,6058.7,56,-0.6229058149999998,1,-41,-39,7,13,-2084.9260395400015,0,-2,14,6,-1,16,-3,1,-1,-6,-10,-712.6999999999998,1,1,0.445745585,1.0686513999999998,10.0,9.0,41.1,45.2,9.9,13.8,24.0,23.3,7.4,6.1,9.0664760882,11.15140212774,13.0,13.0,23.0,25.0,37.0,23.0,20.0,14.0,14.0,15.0,172.0,156.0,1.6,1.9,15.0,14.0,14.0,15.0,66.0,72.0,29.0,39.0,5346.0,6058.7,0.057,0.056,2
3754172,away_win,Premier League,Norwich City,0,1.274581626,19,471,72,12,156,220,11218.6773921,17,12,12,5,20,93,9,9,0,76,51,6523.2,84,Sunderland,3,1.7773581410000001,8,285,57,11,118,118,7640.7411659,5,11,17,11,14,148,29,13,0,62,23,5568.7,50,-0.5027765150000001,11,186,38,102,15,3577.9362262000004,12,1,-5,-6,6,-55,-20,-4,0,14,28,954.5,34,-3,1.274581626,1.7773581410000001,19.0,8.0,47.1,28.5,15.6,11.8,22.0,11.8,7.2,5.7,11.2186773921,7.6407411659,17.0,5.0,12.0,11.0,12.0,17.0,5.0,11.0,20.0,14.0,93.0,148.0,0.9,2.9,9.0,13.0,0.0,0.0,76.0,62.0,51.0,23.0,6523.2,5568.7,0.084,0.05,0
3754176,draw,Premier League,West Ham United,2,1.446214737,18,552,85,17,118,361,12398.0984883,12,17,17,12,8,100,15,14,15,67,36,6151.7,77,Crystal Palace,2,1.532418619,12,282,55,16,110,116,7729.5757021,14,16,18,9,14,171,20,20,20,63,29,5129.6,55,-0.08620388199999995,6,270,8,245,30,4668.5227862,-2,1,-1,3,-6,-71,-5,-6,-5,4,7,1022.0999999999995,22,0,1.446214737,1.532418619,18.0,12.0,55.2,28.2,11.8,11.0,36.1,11.6,8.5,5.5,12.3980984883,7.7295757021,12.0,14.0,17.0,16.0,17.0,18.0,12.0,9.0,8.0,14.0,100.0,171.0,1.5,2.0,14.0,20.0,15.0,20.0,67.0,63.0,36.0,29.0,6151.7,5129.6,0.077,0.055,1
3754177,away_win,Premier League,Newcastle United,1,1.087780106,15,470,150,27,122,269,11064.3412341,14,27,27,13,21,245,19,16,24,67,28,6334.1,66,AFC Bournemouth,3,1.128546848,16,510,135,29,127,293,11980.4831179,11,29,17,8,9,237,31,12,77,68,32,6411.1,110,-0.04076674199999997,-1,-40,-5,-24,15,-916.141883799999,3,-2,10,5,12,8,-12,4,-53,-1,-4,-77.0,-44,-2,1.087780106,1.128546848,15.0,16.0,47.0,51.0,12.2,12.7,26.9,29.3,15.0,13.5,11.0643412341,11.980483117899999,14.0,11.0,27.0,29.0,27.0,17.0,13.0,8.0,21.0,9.0,245.0,237.0,1.9,3.1,16.0,12.0,24.0,77.0,67.0,68.0,28.0,32.0,6334.1,6411.1,0.066,0.11,0
3754179,away_win,Premier League,Crystal Palace,1,0.921659553,11,333,57,14,126,144,8368.7826068,17,14,22,13,22,204,24,12,15,63,29,5521.2,61,Tottenham Hotspur,3,1.4633146048,24,595,111,20,103,396,12566.1706758,11,20,19,15,5,143,20,13,24,82,37,5611.0,49,-0.5416550518000001,-13,-262,23,-252,-54,-4197.3880690000005,6,-6,3,-2,17,61,4,-1,-9,-19,-8,-89.80000000000018,12,-2,0.921659553,1.4633146048,11.0,24.0,33.3,59.5,12.6,10.3,14.4,39.6,5.7,11.1,8.3687826068,12.5661706758,17.0,11.0,14.0,20.0,22.0,19.0,13.0,15.0,22.0,5.0,204.0,143.0,2.4,2.0,12.0,13.0,15.0,24.0,63.0,82.0,29.0,37.0,5521.2,5611.0,0.061,0.049,0
3754181,away_win,Premier League,Crystal Palace,0,0.6114667513,13,488,90,19,147,242,11775.8955013,19,19,15,9,9,134,11,9,17,65,37,6267.1,73,Leicester City,1,1.321306959,8,363,65,9,117,175,9187.790042999999,20,9,24,14,13,132,23,16,22,69,33,5621.7,77,-0.7098402076999999,5,125,30,67,25,2588.1054583000005,-1,10,-9,-5,-4,2,-12,-7,-5,-4,4,645.4000000000005,-4,-1,0.6114667513,1.321306959,13.0,8.0,48.8,36.3,14.7,11.7,24.2,17.5,9.0,6.5,11.775895501299999,9.187790043,19.0,20.0,19.0,9.0,15.0,24.0,9.0,14.0,9.0,13.0,134.0,132.0,1.1,2.3,9.0,16.0,17.0,22.0,65.0,69.0,37.0,33.0,6267.1,5621.7,0.073,0.077,0
3754183,home_win,Premier League,Southampton,2,1.78503046,15,510,99,14,108,319,11780.4606643,17,14,20,14,16,149,19,11,20,80,45,5968.2,84,Watford,0,0.10450385000000001,4,506,93,16,123,305,10642.7108986,9,16,12,9,21,203,26,13,24,57,15,5889.3,27,1.68052661,11,4,-15,14,6,1137.7497657000004,8,-2,8,5,-5,-54,-7,-2,-4,23,30,78.89999999999964,57,2,1.78503046,0.10450385000000001,15.0,4.0,51.0,50.6,10.8,12.3,31.9,30.5,9.9,9.3,11.780460664300001,10.6427108986,17.0,9.0,14.0,16.0,20.0,12.0,14.0,9.0,16.0,21.0,149.0,203.0,1.9,2.6,11.0,13.0,20.0,24.0,80.0,57.0,45.0,15.0,5968.2,5889.3,0.084,0.027,2
3754184,home_win,Premier League,Arsenal,1,0.814684314,14,739,72,18,119,540,14009.4859788,12,18,19,8,21,168,22,8,24,65,48,6640.3,129,Norwich City,0,0.8152819,12,323,92,12,99,176,7724.9537365,14,12,19,12,13,148,21,9,4,49,27,5000.1,45,-0.0005975860000000388,2,416,20,364,-20,6284.5322423,-2,6,0,-4,8,20,1,-1,20,16,21,1640.1999999999998,84,1,0.814684314,0.8152819,14.0,12.0,73.9,32.3,11.9,9.9,54.0,17.6,7.2,9.2,14.009485978799999,7.7249537365,12.0,14.0,18.0,12.0,19.0,19.0,8.0,12.0,21.0,13.0,168.0,148.0,2.2,2.1,8.0,9.0,24.0,4.0,65.0,49.0,48.0,27.0,6640.3,5000.1,0.129,0.045,2
3754187,away_win,Premier League,Stoke City,0,0.70624068,13,452,58,24,111,267,10089.4487421,9,24,21,11,13,175,17,14,8,56,31,5166.6,62,Tottenham Hotspur,4,3.4869330769999998,22,439,97,16,104,285,9920.3654016,10,16,22,13,14,178,20,13,19,56,23,5149.5,78,-2.7806923969999997,-9,13,7,-18,-39,169.0833404999994,-1,8,-1,-2,-1,-3,-3,1,-11,0,8,17.100000000000364,-16,-4,0.70624068,3.4869330769999998,13.0,22.0,45.2,43.9,11.1,10.4,26.7,28.5,5.8,9.7,10.0894487421,9.9203654016,9.0,10.0,24.0,16.0,21.0,22.0,11.0,13.0,13.0,14.0,175.0,178.0,1.7,2.0,14.0,13.0,8.0,19.0,56.0,56.0,31.0,23.0,5166.6,5149.5,0.062,0.078,0
3754191,home_win,Premier League,Southampton,2,0.9831154603,11,531,93,12,115,343,12171.3691698,12,12,21,12,11,146,21,8,0,46,26,5521.599999999999,66,AFC Bournemouth,0,0.914640914,16,559,55,15,86,389,11000.3103988,10,15,19,11,9,168,18,8,0,48,32,4670.4,71,0.06847454629999994,-5,-28,29,-46,38,1171.058771,2,-3,2,1,2,-22,3,0,0,-2,-6,851.1999999999998,-5,2,0.9831154603,0.914640914,11.0,16.0,53.1,55.9,11.5,8.6,34.3,38.9,9.3,5.5,12.1713691698,11.0003103988,12.0,10.0,12.0,15.0,21.0,19.0,12.0,11.0,11.0,9.0,146.0,168.0,2.1,1.8,8.0,8.0,0.0,0.0,46.0,48.0,26.0,32.0,5521.599999999999,4670.4,0.066,0.071,2
3754192,away_win,Premier League,West Bromwich Albion,0,1.202161677,15,383,36,16,127,191,9139.9079081,11,16,15,10,13,173,11,15,3,66,35,5468.3,81,West Ham United,3,0.840507286,8,526,108,20,114,346,11853.6073334,13,20,16,9,11,132,23,7,4,52,26,5964.2,51,0.3616543910000001,7,-143,13,-155,-72,-2713.6994252999993,-2,-4,-1,1,2,41,-12,8,-1,14,9,-495.89999999999964,30,-3,1.202161677,0.840507286,15.0,8.0,38.3,52.6,12.7,11.4,19.1,34.6,3.6,10.8,9.1399079081,11.8536073334,11.0,13.0,16.0,20.0,15.0,16.0,10.0,9.0,13.0,11.0,173.0,132.0,1.1,2.3,15.0,7.0,3.0,4.0,66.0,52.0,35.0,26.0,5468.3,5964.2,0.081,0.051,0
3754195,home_win,Premier League,West Bromwich Albion,1,2.195157534,22,400,66,13,140,182,9606.8170257,21,13,18,13,16,142,22,7,14,60,51,4428.0,112,Newcastle United,0,0.5422666485,7,375,78,12,92,221,7996.9273778,11,12,17,6,18,145,29,15,22,31,29,4070.2,66,1.6528908854999997,15,25,48,-39,-12,1609.8896479000005,10,1,1,7,-2,-3,-7,-8,-8,29,22,357.8000000000002,46,1,2.195157534,0.5422666485,22.0,7.0,40.0,37.5,14.0,9.2,18.2,22.1,6.6,7.8,9.6068170257,7.9969273778,21.0,11.0,13.0,12.0,18.0,17.0,13.0,6.0,16.0,18.0,142.0,145.0,2.2,2.9,7.0,15.0,14.0,22.0,60.0,31.0,51.0,29.0,4428.0,4070.2,0.112,0.066,2
3754196,away_win,Premier League,Stoke City,1,0.942236101,14,577,99,23,126,380,13357.0093506,12,23,20,12,17,132,19,15,2,97,44,6611.9,91,Southampton,2,0.574863601,11,406,67,13,142,210,9831.691681,15,13,19,10,10,165,12,14,22,60,28,6040.2,64,0.3673725,3,171,-16,170,32,3525.317669599999,-3,10,1,2,7,-33,7,1,-20,37,16,571.6999999999998,27,-1,0.942236101,0.574863601,14.0,11.0,57.7,40.6,12.6,14.2,38.0,21.0,9.9,6.7,13.357009350599998,9.831691681,12.0,15.0,23.0,13.0,20.0,19.0,12.0,10.0,17.0,10.0,132.0,165.0,1.9,1.2,15.0,14.0,2.0,22.0,97.0,60.0,44.0,28.0,6611.9,6040.2,0.091,0.064,0
3754199,home_win,Premier League,Stoke City,2,0.4308522394,8,375,26,11,84,251,8789.75054415,8,11,23,14,6,156,22,8,7,51,29,4964.6,60,West Ham United,1,2.7373717505,23,437,71,22,105,277,9638.1170626,11,22,11,3,8,102,10,12,21,58,31,4992.5,96,-2.3065195111,-15,-62,-21,-26,-45,-848.3665184500005,-3,-11,12,11,-2,54,12,-4,-14,-7,-2,-27.899999999999636,-36,1,0.4308522394,2.7373717505,8.0,23.0,37.5,43.7,8.4,10.5,25.1,27.7,2.6,7.1,8.78975054415,9.638117062600001,8.0,11.0,11.0,22.0,23.0,11.0,14.0,3.0,6.0,8.0,156.0,102.0,2.2,1.0,8.0,12.0,7.0,21.0,51.0,58.0,29.0,31.0,4964.6,4992.5,0.06,0.096,2
